   1	1   0 
   1	1   5 
   1	1   8 
   1	1   2 
   1	1  10 
   1	1  13 
   1	1   4 
   1	1   9 
   1	1   1 
   1	1  11 
   1	1   7 
   1	1   6 
   1	1   3 
   2	1   8 
   2	1  13 
   2	1  11 
   2	1   7 
   2	1   3 
   2	2   5   0 
   3	1  11 
   3	1   7 
   3	1   3 
   4	2   8   5 
   6	1   5 
   6	2   0   8 
   8	1   8 
   8	2   0   5 
  10	1   5 
  10	1   0 
  10	2   2  10 
  11	6   4   0 
  12	6  13   9 
  18	2   8   5 
  20	2   4   8 
  22	1   8 
  22	2   5   4 
  23	1   8 
  24	1   5 
  24	1   4 
  24	1   8 
  25	1   5 
  25	6   8   0 
  31	2   5   2 
  33	1   2 
  33	2  10   5 
  35	1   5 
  35	2  10   2 
  37	1   2 
  37	1  10 
  37	6   6   1 
  43	2   5   2 
  45	2  10   5 
  47	1   5 
  47	2   2  10 
  48	1   5 
  49	1   2 
  49	1  10 
  49	2   5   4 
  51	2   0   5 
  53	1   5 
  53	2   4   0 
  53	2   2  10 
  55	1   0 
  55	2   4   5 
  57	1   5 
  57	1   4 
  58	2   0   5 
  60	2   4   0 
  62	1   0 
  62	2   5   4 
  63	1   0 
  64	1   5 
  64	1   4 
  64	1   0 
  65	1   5 
  66	2   5   2 
  68	1   2 
  68	2  10   5 
  70	1   5 
  70	2  10   2 
  72	1   2 
  72	1  10 
  73	2   5   2 
  75	2  10   5 
  77	1   5 
  77	2   2  10 
  78	1   5 
  79	1   2 
  79	1  10 
  79	2   5   4 
  81	2   9   5 
  83	1   5 
  83	2   4   9 
  85	1   9 
  85	2   4   5 
  87	1   5 
  87	1   4 
  87	2   2  10 
  89	2   9   5 
  91	2   4   9 
  93	1   9 
  93	2   5   4 
  94	1   9 
  95	1   5 
  95	1   4 
  95	1   9 
  96	1   5 
  97	2   5   2 
  99	1   2 
  99	2  10   5 
 101	1   5 
 101	2  10   2 
 103	1   2 
 103	1  10 
 104	2   5   2 
 106	2  10   5 
 108	1   5 
 108	2   2  10 
 109	1   5 
 110	1   2 
 110	1  10 
 110	2   5   4 
 112	2   9   5 
 114	1   5 
 114	2   4   9 
 116	1   9 
 116	2   4   5 
 118	1   5 
 118	1   4 
 118	2   2  10 
 120	2   9   5 
 122	2   4   9 
 124	1   9 
 124	2   5   4 
 125	1   9 
 126	1   4 
 126	1   5 
 126	1   9 
 127	1   5 
 127	1   9 
 127	2   8   4 
 129	2   5   2 
 131	1   2 
 131	2   0   8 
 133	1   8 
 133	2  10   5 
 135	1   5 
 135	2   4   0 
 135	2  10   2 
 137	1   2 
 137	1   0 
 137	1  10 
 137	2   4   8 
 139	1   8 
 139	1   4 
 139	2   5   2 
 141	2   0   8 
 143	2  10   5 
 145	1   5 
 145	2   4   0 
 145	2   2  10 
 146	1   5 
 147	1  10 
 147	1   0 
 147	1   2 
 147	2   8   4 
 148	1   0 
 148	2  13  10 
 149	1   8 
 149	1   4 
 149	1   0 
