   1	1   5 
   1	1   6 
   1	1   2 
   1	1   8 
   1	1   0 
   1	1   3 
   1	1  13 
   1	1   1 
   1	1   7 
   1	1   9 
   1	1  10 
   1	1   4 
   1	1  11 
   2	1   2 
   2	1   8 
   2	1   3 
   2	1  13 
   2	1   7 
   2	1  10 
   2	1  11 
   2	2   5   6 
   4	2   2   5 
   6	1   5 
   6	2   6   2 
   6	6   9   8 
   8	1   2 
   8	6   1   0 
  14	2   6   5 
  16	1   5 
  16	1   6 
  17	2   2   5 
  19	2   6   2 
  21	1   2 
  21	2   5   6 
  22	1   2 
  23	1   5 
  23	1   6 
  23	1   2 
  24	2   5   6 
  26	2   9   5 
  26	6   3   2 
  28	1   5 
  28	6  13   8 
  34	2   6   9 
  36	1   9 
  36	2   6   5 
  38	1   5 
  38	1   6 
  38	6   8   0 
  44	2   9   5 
  46	2   6   9 
  48	1   9 
  48	2   5   6 
  49	1   9 
  50	1   5 
  50	1   9 
  50	1   6 
  51	2   1   5 
  53	2   9   1 
  55	1   1 
  55	2   5   9 
  57	1   9 
  57	2   5   1 
  59	1   1 
  59	1   5 
  60	2   9   1 
  62	2   5   9 
  64	1   9 
  64	2   1   5 
  65	1   9 
  66	1   1 
  66	1   5 
  66	1   9 
  67	2   1   5 
  69	2   2   1 
  69	6   9   8 
  71	1   1 
  75	2   5   2 
  77	1   2 
  77	2   5   1 
  79	1   1 
  79	1   5 
  79	6   9   6 
  85	2   2   1 
  87	2   5   2 
  89	1   2 
  89	2   1   5 
  90	1   2 
  91	1   1 
  91	1   5 
  91	1   2 
  92	2   1   5 
  94	2   0   1 
  96	1   1 
  96	2   5   0 
  98	1   0 
  98	2   5   1 
 100	1   1 
 100	1   5 
 101	2   0   1 
 103	2   5   0 
 105	1   0 
 105	2   1   5 
 106	1   0 
 107	1   1 
 107	1   0 
 107	1   5 
 108	2   1   6 
 110	2   2   1 
 112	1   1 
 112	2   6   2 
 114	1   2 
 114	2   6   1 
 116	1   1 
 116	1   6 
 116	2   4   5 
 118	2   2   1 
 120	2   6   2 
 122	1   2 
 122	2   1   6 
 123	1   2 
 124	1   1 
 124	1   6 
 124	1   2 
 124	6   5   0 
 124	6   7   3 
  85	6  14  13 
 124	6  14  10 
