   1	1   7 
   1	1   3 
   1	1   2 
   1	1  11 
   1	1   0 
   1	1   5 
   1	1  10 
   1	1   1 
   1	1   4 
   1	1   8 
   1	1   6 
   2	1   7 
   2	1   2 
   2	1  11 
   2	1   0 
   2	1  10 
   2	1   8 
   2	1   6 
   2	2   1   4 
   3	2   3   7 
   4	2   5   0 
   5	2   2   3 
   7	1   3 
   7	2   7   2 
   9	1   2 
   9	2   7   3 
  11	1   3 
  11	1   7 
  11	6  10   6 
  17	2   2   3 
  19	2   7   2 
  21	1   2 
  21	2   3   7 
  22	1   2 
  23	1   3 
  23	1   7 
  23	1   2 
  24	2   3   7 
  26	2  11   3 
  28	1   3 
  28	2   2   5 
  28	2   7  11 
  30	1   5 
  30	1  11 
  30	2   0   2 
  32	1   2 
  32	2   7   3 
  32	2   0   5 
  34	1   3 
  34	1   5 
  34	1   7 
  34	1   0 
  35	2  11   3 
  37	2   2   5 
  37	2   7  11 
  39	1  11 
  39	2   0   2 
  40	1  11 
  41	1   2 
  41	1  11 
  41	2   3   7 
  41	2   5   0 
  42	1   2 
  43	1   3 
  43	1   7 
  43	1   5 
  43	1   0 
  43	1   2 
  44	1   5 
  44	2   3   7 
  45	2   5   1 
  47	1   1 
  47	2   6   3 
  49	1   3 
  49	2   7   6 
  51	1   6 
  51	2   4   5 
  51	2   7   3 
  53	1   3 
  53	1   5 
  53	1   7 
  53	2   4   1 
  55	1   1 
  55	1   4 
  55	2   6   3 
  57	2   5   1 
  59	2   7   6 
  61	1   6 
  61	2   4   5 
  61	2   3   7 
  62	1   6 
  63	1   3 
  63	1   7 
  63	1   5 
  63	1   6 
  63	2   1   4 
  64	1   5 
  64	2   3   7 
  65	1   1 
  65	1   4 
  65	1   5 
  66	1   1 
  66	6   7   2 
  72	2   1   3 
  74	1   3 
  74	2   2   1 
  74	6  10   7 
  76	1   1 
  77	6   8   0 
  80	2   2   3 
  82	1   3 
  82	1   2 
  82	6   7   6 
  88	2   1   3 
  90	2   2   1 
  92	1   1 
  92	2   3   2 
  93	1   1 
  94	1   3 
  94	1   2 
  94	2   1   4 
  96	2   5   1 
  98	1   1 
  98	2   4   5 
  98	2   3   2 
 100	1   5 
 100	2   4   1 
 102	1   1 
 102	1   4 
 102	6   9   6 
 108	2   5   1 
 108	6  11   7 
 110	2   4   5 
 112	1   5 
 112	2   1   4 
 113	1   5 
 114	1   1 
 114	1   4 
 114	2   5   8 
 116	2  10   5 
 118	1   5 
 118	2   8  10 
 120	1  10 
 120	2   8   5 
 122	1   5 
 122	1   8 
 122	2   1   4 
 122	6   7   6 
 128	2  10   5 
 130	2   8  10 
 132	1  10 
 132	2   5   8 
 133	1  10 
 134	1   5 
 134	1   8 
 134	1  10 
 135	1   5 
 136	2   5   1 
 138	1   1 
 138	2   4   5 
 140	1   5 
 140	2   4   1 
 142	1   1 
 142	1   4 
 143	2   5   1 
 145	2   4   5 
 147	1   5 
 147	2   1   4 
 148	1   5 
 149	1   1 
 149	1   4 
 149	1   5 
 150	1   1 
 150	6   6   4 
 156	2   1   3 
 158	1   3 
 158	2   2   1 
 160	1   1 
 160	2   2   3 
 162	1   3 
 162	1   2 
 163	2   1   3 
 165	2   2   1 
 167	1   1 
 167	2   3   2 
 168	1   1 
 169	1   3 
 169	1   2 
 169	2   1   6 
 171	2   5   1 
 173	1   1 
 173	2   6   5 
 175	1   5 
 175	2   6   1 
 177	1   1 
 177	1   6 
 177	2   3   2 
 179	2   5   1 
 181	2   6   5 
 183	1   5 
 183	2   1   6 
 184	1   5 
 185	1   1 
 185	1   6 
 185	2   5   8 
 187	2   0   5 
 189	1   5 
 189	2   8   0 
 191	1   0 
 191	2   8   5 
 193	1   5 
 193	1   8 
 193	2   1   6 
 195	2   0   5 
 197	2   8   0 
 199	1   0 
 199	2   5   8 
 200	1   0 
 201	1   5 
 201	1   8 
 201	1   0 
 202	1   5 
 203	2   5   1 
 205	1   1 
 205	2   6   5 
 207	1   5 
 207	2   6   1 
 209	1   1 
 209	1   6 
 210	2   5   1 
 212	2   6   5 
 214	1   5 
 214	2   1   6 
 215	1   5 
 216	1   1 
 216	1   6 
 216	1   5 
 217	1   1 
 218	2   1   3 
 220	1   3 
 220	2   2   1 
 222	1   1 
 222	2   2   3 
 224	1   3 
 224	1   2 
 225	2   1   3 
 227	2   2   1 
 229	1   1 
 229	2   3   2 
 230	1   1 
 231	1   3 
 231	1   2 
 231	2   1   6 
 233	2   5   1 
 235	1   1 
 235	2   6   5 
 237	1   5 
 237	2   6   1 
 239	1   1 
 239	1   6 
 239	2   3   2 
 241	2   5   1 
 243	2   6   5 
 245	1   5 
 245	2   1   6 
 246	1   5 
 247	1   1 
 247	1   6 
 247	2   5   8 
 249	2   0   5 
 251	1   5 
 251	2   8   0 
 253	1   0 
 253	2   8   5 
 255	1   5 
 255	1   8 
 255	2   1   6 
 257	2   0   5 
 259	2   8   0 
 261	1   0 
 261	2   5   8 
 262	1   0 
 263	1   5 
 263	1   8 
 263	1   0 
 264	1   5 
 265	2   5   1 
 267	1   1 
 267	2   6   5 
 269	1   5 
 269	2   6   1 
 271	1   1 
 271	1   6 
 272	2   5   1 
 274	2   6   5 
 276	1   5 
 276	2   1   6 
 277	1   5 
 278	1   1 
 278	1   6 
 278	1   5 
 279	1   1 
 280	2   1   3 
 282	1   3 
 282	2   2   1 
 284	1   1 
 284	2   2   3 
 286	1   3 
 286	1   2 
 287	2   1   3 
 289	2   2   1 
 291	1   1 
 291	2   3   2 
 292	1   1 
 293	1   3 
 293	1   2 
 293	2   1   6 
 295	2   5   1 
 297	1   1 
 297	2   6   5 
 299	1   5 
 299	2   6   1 
 301	1   1 
 301	1   6 
 301	2   3   2 
 303	2   5   1 
 305	2   6   5 
 307	1   5 
 307	2   1   6 
 308	1   5 
 309	1   1 
 309	1   6 
 309	2   5   8 
 311	2   9   5 
 313	1   5 
 313	2   8   9 
 313	2   1   6 
 315	1   9 
 315	2   8   5 
 317	1   5 
 317	1   8 
 318	2   9   5 
 320	2   8   9 
 322	1   9 
 322	2   5   8 
 323	1   9 
 324	1   5 
 324	1   8 
 324	1   9 
 325	1   5 
 326	2   5   1 
 328	1   1 
 328	2   6   5 
 330	1   5 
 330	2   6   1 
 332	1   1 
 332	1   6 
 333	2   5   1 
 335	2   6   5 
 337	1   5 
 337	2   1   6 
 338	1   5 
 339	1   1 
 339	1   6 
 339	1   5 
 340	1   1 
 341	2   1   3 
 343	1   3 
 343	2   2   1 
 345	1   1 
 345	2   2   3 
 347	1   3 
 347	1   2 
 348	2   1   3 
 350	2   2   1 
 352	1   1 
 352	2   3   2 
 353	1   1 
 354	1   3 
 354	1   2 
 354	2   1   6 
 356	2   5   1 
 358	1   1 
 358	2   6   5 
 360	1   5 
 360	2   6   1 
 362	1   1 
 362	1   6 
 362	2   3   2 
 364	2   5   1 
 366	2   6   5 
 368	1   5 
 368	2   1   6 
 369	1   5 
 370	1   1 
 370	1   6 
 370	2   5   8 
 372	2   9   5 
 374	1   5 
 374	2   8   9 
 374	2   1   6 
 376	1   9 
 376	2   8   5 
 378	1   5 
 378	1   8 
 379	2   9   5 
 381	2   8   9 
 383	1   9 
 383	2   5   8 
 384	1   9 
 385	1   5 
 385	1   8 
 385	1   9 
 386	1   5 
 386	6   8   0 
 392	2   5   1 
 394	1   1 
 394	2   6   5 
 396	1   5 
 396	2   6   1 
 398	1   1 
 398	1   6 
 399	2   5   1 
 401	2   6   5 
 403	1   5 
 403	2   1   6 
 404	1   5 
 405	1   1 
 405	1   6 
 405	1   5 
 406	1   1 
 407	2   1   3 
 409	1   3 
 409	2   2   1 
 411	1   1 
 411	2   2   3 
 413	1   3 
 413	1   2 
 414	2   1   3 
 416	2   2   1 
 418	1   1 
 418	2   3   2 
 419	1   1 
 420	1   3 
 420	1   2 
 420	2   1   6 
 422	2   5   1 
 424	1   1 
 424	2   6   5 
 426	1   5 
 426	2   6   1 
 428	1   1 
 428	1   6 
 428	2   3   2 
 430	2   5   1 
 432	2   6   5 
 434	1   5 
 434	2   1   6 
 435	1   5 
 436	1   1 
 436	1   6 
 436	2   5   0 
 438	2   4   5 
 440	1   5 
 440	2   0   4 
 442	1   4 
 442	2   0   5 
 444	1   5 
 444	1   0 
 444	2   1   6 
 446	2   4   5 
 448	2   0   4 
 450	1   4 
 450	2   5   0 
 451	1   4 
 452	1   5 
 452	1   0 
 452	1   4 
 453	1   5 
 454	2   5   1 
 456	1   1 
 456	2   6   5 
 458	1   5 
 458	2   6   1 
 460	1   1 
 460	1   6 
 461	2   5   1 
 463	2   6   5 
 465	1   5 
 465	2   1   6 
 466	1   5 
 467	1   1 
 467	1   6 
 467	1   5 
 468	1   1 
 469	2   1   3 
 471	1   3 
 471	2   2   1 
 473	1   1 
 473	2   2   3 
 475	1   3 
 475	1   2 
 476	2   1   3 
 478	2   2   1 
 480	1   1 
 480	2   3   2 
 481	1   1 
 482	1   3 
 482	1   2 
 482	2   1   6 
 484	2   5   1 
 486	1   1 
 486	2   6   5 
 488	1   5 
 488	2   6   1 
 490	1   1 
 490	1   6 
 490	2   3   2 
 492	2   5   1 
 494	2   6   5 
 496	1   5 
 496	2   1   6 
 497	1   5 
 498	1   1 
 498	1   6 
 498	2   5   0 
 500	2   4   5 
 502	1   5 
 502	2   0   4 
 504	1   4 
 504	2   0   5 
 506	1   5 
 506	1   0 
 506	2   1   6 
 508	2   4   5 
 510	2   0   4 
 512	1   4 
 512	2   5   0 
 513	1   4 
 514	1   5 
 514	1   0 
 514	1   4 
 515	1   5 
 516	2   5   1 
 518	1   1 
 518	2   6   5 
 520	1   5 
 520	2   6   1 
 522	1   1 
 522	1   6 
 523	2   5   1 
 525	2   6   5 
 527	1   5 
 527	2   1   6 
 528	1   5 
 529	1   1 
 529	1   6 
 529	1   5 
 530	1   1 
 531	2   1   3 
 533	1   3 
 533	2   2   1 
 535	1   1 
 535	2   2   3 
 537	1   3 
 537	1   2 
 538	2   1   3 
 540	2   2   1 
 542	1   1 
 542	2   3   2 
 543	1   1 
 544	1   3 
 544	1   2 
 544	2   1   6 
 546	2   5   1 
 548	1   1 
 548	2   6   5 
 550	1   5 
 550	2   6   1 
 552	1   1 
 552	1   6 
 553	2   5   1 
 555	2   6   5 
 557	1   5 
 557	2   1   6 
 558	1   5 
 559	1   5 
 559	1   6 
 559	1   1 
 560	1   1 
 560	2   6   2 
 562	6   2   0 
 568	2   3   2 
 570	6   3   1 
 576	2   5   1 
 578	1   1 
 578	2   2   5 
 580	1   5 
 580	2   2   1 
 582	1   1 
 582	1   2 
 583	2   5   1 
 585	2   2   5 
 587	1   5 
 587	2   1   2 
 588	1   5 
 589	1   1 
 589	1   2 
 589	1   5 
 590	1   1 
 590	6   5   0 
 596	2   1   6 
 596	6   8   4 
 598	1   6 
 602	2   5   1 
 604	1   1 
 604	2   5   6 
 606	1   6 
 606	1   5 
 607	2   1   6 
 609	2   5   1 
 611	1   1 
 611	2   6   5 
 612	1   1 
 613	1   6 
 613	1   5 
 613	2   1   2 
 615	2   0   1 
 617	1   1 
 617	2   6   5 
 619	2   2   0 
 621	1   0 
 621	2   2   1 
 623	1   1 
 623	1   2 
 624	2   0   1 
 626	2   2   0 
 628	1   0 
 628	2   1   2 
 629	1   0 
 630	1   1 
 630	1   2 
 630	6   4   0 
 631	1   1 
 636	2   1   6 
 638	1   6 
 638	2   5   1 
 640	1   1 
 640	2   5   6 
 642	1   6 
 642	1   5 
 643	2   1   6 
 645	2   5   1 
 647	1   1 
 647	2   6   5 
 648	1   1 
 649	1   6 
 649	1   5 
 649	2   1   2 
 651	2   3   1 
 653	1   1 
 653	2   2   3 
 655	1   3 
 655	2   2   1 
 657	1   1 
 657	1   2 
 657	2   6   5 
 659	2   3   1 
 661	2   2   3 
 663	1   3 
 663	2   1   2 
 664	1   3 
 665	1   1 
 665	1   2 
 665	1   3 
 666	1   1 
 667	2   1   6 
 669	1   6 
 669	2   5   1 
 671	1   1 
 671	2   5   6 
 673	1   6 
 673	1   5 
 674	2   1   6 
 676	2   5   1 
 678	1   1 
 678	2   6   5 
 679	1   1 
 680	1   6 
 680	1   5 
 680	2   1   2 
 682	2   3   1 
 684	1   1 
 684	2   2   3 
 686	1   3 
 686	2   2   1 
 688	1   1 
 688	1   2 
 688	2   6   5 
 690	2   3   1 
 692	2   2   3 
 694	1   3 
 694	2   1   2 
 695	1   3 
 696	1   1 
 696	1   2 
 697	1   1 
 698	2   1   6 
 700	1   6 
 700	2   5   1 
 702	1   1 
 702	2   5   6 
 704	1   6 
 704	1   5 
 705	2   1   6 
 707	2   5   1 
 709	1   1 
 709	2   6   5 
 710	1   1 
 711	1   6 
 711	1   1 
 711	1   5 
 712	2   2   6 
 714	2   0   2 
 716	1   2 
 716	2   1   5 
 718	6   2   0 
 724	2   6   2 
 726	1   2 
 726	6   5   0 
 732	2   6   5 
 734	1   5 
 734	1   6 
 735	2   2   5 
 737	2   6   2 
 737	6   8   4 
 739	1   2 
 740	1   2 
 741	1   2 
 739	6   7   3 
 745	2   5   6 
 747	1   5 
 747	1   6 
 748	1   5 
 748	6  10   8 
 754	2   5   1 
 756	1   1 
 756	2   0   5 
 758	1   5 
 758	2   0   1 
 760	1   1 
 760	1   0 
 761	2   5   1 
 763	2   0   5 
 765	1   5 
 765	2   1   0 
 766	1   5 
 767	1   1 
 767	1   0 
 767	2   5   6 
 769	2   2   5 
 771	1   5 
 771	2   6   2 
 773	1   2 
 773	2   6   5 
 775	1   5 
 775	1   6 
 775	2   1   0 
 777	2   2   5 
 779	2   6   2 
 781	1   2 
 781	2   5   6 
 782	1   2 
 783	1   5 
 783	1   6 
 783	1   2 
 784	1   5 
 785	2   5   1 
 787	1   1 
 787	2   0   5 
 789	1   5 
 789	2   0   1 
 791	1   1 
 791	1   0 
 792	2   5   1 
 794	2   0   5 
 796	1   5 
 796	2   1   0 
 797	1   5 
 798	1   1 
 798	1   0 
 798	2   5   6 
 800	2   9   5 
 802	1   5 
 802	2   6   9 
 802	2   1   0 
 804	1   9 
 804	2   6   5 
 806	1   5 
 806	1   6 
 807	2   9   5 
 809	2   6   9 
 811	1   9 
 811	2   5   6 
 812	1   9 
 813	1   5 
 813	1   6 
 813	1   9 
 814	1   5 
 815	2   5   1 
 817	1   1 
 817	2   0   5 
 819	1   5 
 819	2   0   1 
 821	1   1 
 821	1   0 
 822	2   5   1 
 824	2   0   5 
 826	1   5 
 826	2   1   0 
 827	1   5 
 828	1   1 
 828	1   0 
 828	2   5   6 
 830	2   9   5 
 832	1   5 
 832	2   6   9 
 832	2   1   0 
 834	1   9 
 834	2   6   5 
 836	1   5 
 836	1   6 
 837	2   9   5 
 839	2   6   9 
 841	1   9 
 841	2   5   6 
 842	1   9 
 843	1   5 
 843	1   6 
 843	1   9 
 844	1   5 
 845	2   5   1 
 847	1   1 
 847	2   0   5 
 849	1   5 
 849	2   0   1 
 851	1   1 
 851	1   0 
 852	2   5   1 
 854	2   0   5 
 856	1   5 
