   1	1   9 
   1	1  11 
   1	1  10 
   1	1   3 
   1	1   0 
   1	1   5 
   1	1   4 
   1	1   1 
   1	1   2 
   1	1   7 
   1	1   8 
   1	1   6 
   2	1  10 
   2	2   5   4 
   2	6   3   2 
   4	2  11   9 
   6	2  10  11 
   6	6   5   0 
   8	1  11 
  12	2   9  10 
  14	1  10 
  14	2   5   2 
  16	2   9  11 
  18	1  11 
  18	1   9 
  18	6   6   5 
  24	2  10  11 
  24	6   3   2 
  26	2   9  10 
  28	1  10 
  29	1  10 
  24	6   4   0 
  30	1  10 
  30	6   2   0 
  31	2  11   9 
  33	1  11 
  33	1   9 
  34	1  11 
  36	2  11   6 
  38	1   6 
  38	2   3  11 
  38	6   4   1 
  40	1  11 
  40	6   7   3 
  46	2   7   6 
  48	1   6 
  48	1   7 
  49	2  11   6 
  51	2   7  11 
  53	1  11 
  53	2   6   7 
  54	1  11 
  55	1   6 
  55	1   7 
  55	1  11 
  56	1   6 
  57	2   6   1 
  59	1   1 
  59	2   2   6 
  61	1   6 
  61	2   2   1 
  63	1   1 
  63	1   2 
  64	2   6   1 
  66	2   2   6 
  68	1   6 
  68	2   1   2 
  69	1   6 
  70	1   1 
  70	1   2 
  70	2   6   7 
  72	2  11   6 
  74	1   6 
  74	2   7  11 
  74	2   1   2 
  76	1  11 
  76	2   7   6 
  78	1   6 
  78	1   7 
  79	2  11   6 
  81	2   7  11 
  83	1  11 
  83	2   6   7 
  84	1  11 
  85	1   7 
  85	1   6 
  86	2  11   9 
  88	2  10  11 
  90	1  11 
  90	2   9  10 
  92	1  10 
  92	2   6   7 
  94	2   9  11 
  96	1  11 
  96	1   9 
  97	2  10  11 
  99	2   9  10 
 101	1  10 
 102	1  10 
 103	1  10 
 104	2  11   9 
 106	1  11 
 106	1   9 
 107	1  11 
 108	2  11   6 
 110	1   6 
 110	2   7  11 
 112	1  11 
 112	2   7   6 
 114	1   6 
 114	1   7 
 115	2  11   6 
 117	2   7  11 
 119	1  11 
 119	2   6   7 
 120	1  11 
 121	1   6 
 121	1   7 
 121	1  11 
 122	1   6 
 123	2   6   1 
 125	1   1 
 125	2   2   6 
 127	1   6 
 127	2   2   1 
 129	1   1 
 129	1   2 
 130	2   6   1 
 132	2   2   6 
 134	1   6 
 134	2   1   2 
 135	1   6 
 136	1   1 
 136	2   6   7 
 137	2   1   4 
 139	2  11   6 
 141	1   6 
 141	2   7  11 
 141	6   5   1 
 143	1  11 
 147	2   7   6 
 149	1   6 
 149	1   7 
 150	2  11   6 
 152	2   7  11 
 154	1  11 
 154	2   6   7 
 155	1  11 
 156	1   7 
 156	1   6 
 157	2  11   9 
 159	2  10  11 
 161	1  11 
 161	2   9  10 
 163	1  10 
 163	2   6   7 
 165	2   9  11 
 167	1  11 
 167	1   9 
 168	2  10  11 
 170	2   9  10 
 172	1  10 
 173	1  10 
 174	1  10 
 175	2  11   9 
 177	1  11 
 177	1   9 
 178	1  11 
 179	2  11   6 
 181	1   6 
 181	2   7  11 
 183	1  11 
 183	2   7   6 
 185	1   6 
 185	1   7 
 186	2  11   6 
 188	2   7  11 
 190	1  11 
 190	2   6   7 
 191	1  11 
 192	1   6 
 192	1   7 
 192	1  11 
 193	1   6 
 194	2   6   5 
 196	1   5 
 197	2   4   6 
 199	1   6 
 199	2   4   5 
 201	1   5 
 201	1   4 
 202	2   6   5 
 204	2   4   6 
 206	1   6 
 206	2   5   4 
 207	1   6 
 208	1   5 
 208	1   4 
 208	2   6   7 
 210	2  11   6 
 212	1   6 
 212	2   7  11 
 212	2   5   4 
 214	1  11 
 214	2   7   6 
 216	1   6 
 216	1   7 
 217	2  11   6 
 219	2   7  11 
 221	1  11 
 221	2   6   7 
 222	1  11 
 223	1   7 
 223	1   6 
 224	2  11   9 
 226	2  10  11 
 228	1  11 
 228	2   9  10 
 230	1  10 
 230	2   6   7 
 232	2   9  11 
 234	1  11 
 234	1   9 
 235	2  10  11 
 237	2   9  10 
 239	1  10 
 240	1  10 
 241	1  10 
 242	2  11   9 
 244	1  11 
 244	1   9 
 245	1  11 
 246	2  11   6 
 248	1   6 
 248	2   7  11 
 250	1  11 
 250	2   7   6 
 252	1   6 
 252	1   7 
 253	2  11   6 
 255	2   7  11 
 257	1  11 
 257	2   6   7 
 258	1  11 
 259	1   6 
 259	1   7 
 259	1  11 
 260	1   6 
 261	2   6   5 
 263	1   5 
 264	2   4   6 
 266	1   6 
 266	2   4   5 
 268	1   5 
 268	1   4 
 269	2   6   5 
 271	2   4   6 
 273	1   6 
 273	2   5   4 
 274	1   6 
 275	1   5 
 275	1   4 
 275	2   6   7 
 277	2  11   6 
 279	1   6 
 279	2   7  11 
 279	2   5   4 
 281	1  11 
 281	2   7   6 
 283	1   6 
 283	1   7 
 283	6   9   5 
 289	2  11   6 
 291	2   7  11 
 291	6   5   4 
 293	1  11 
 294	1  11 
 297	2   6   7 
 299	1   7 
 299	1   6 
 300	2  11   7 
 302	2  10  11 
 304	1  11 
 304	2   7  10 
 306	1  10 
 306	2   7  11 
 308	1  11 
 308	1   7 
 308	6   6   5 
 314	2  10  11 
 314	6   8   0 
 316	2   7  10 
 318	1  10 
 318	2  11   7 
 319	1  10 
 320	1  11 
 320	1   7 
 320	1  10 
 320	6   4   1 
 321	1  11 
 326	2  11   9 
 326	6   2   1 
 328	1   9 
 332	2   6  11 
 334	1  11 
 334	2   6   9 
 336	1   9 
 336	1   6 
 336	6   3   2 
 337	2  11   9 
 342	2   6  11 
 344	1  11 
 344	2   9   6 
 345	1  11 
 346	1   9 
 346	1   6 
 346	2  11   7 
 348	2  10  11 
 350	1  11 
 350	2   7  10 
 352	1  10 
 352	2   7  11 
 354	1  11 
 354	1   7 
 354	2   9   6 
 356	2  10  11 
 358	2   7  10 
 360	1  10 
 360	2  11   7 
 361	1  10 
 362	1  11 
 362	1  10 
 362	1   7 
 363	1  11 
 363	1   7 
 364	2  11   9 
 366	1   9 
 366	2   6  11 
 368	1  11 
 368	2   6   9 
 370	1   9 
 370	1   6 
 370	6  10   7 
 376	2  11   9 
 378	2   6  11 
 380	1  11 
 380	2   5  10 
 381	1  11 
 382	2  11   3 
 384	2   7  11 
 386	1  11 
 386	2   3   7 
 386	6  10   5 
 388	1   7 
 392	2   3  11 
 394	1  11 
 394	1   3 
 394	2   9   6 
 396	1   9 
 396	2   7  11 
 397	2   9   8 
 398	2   3   7 
 400	1   7 
 400	6  11   6 
 401	1   7 
 402	1   7 
 406	2   6   3 
 408	1   6 
 408	1   3 
 409	1   6 
 410	2   6  10 
 412	1  10 
 412	2   5   6 
 414	1   6 
 414	2   5  10 
 416	1  10 
 416	1   5 
 417	2   6  10 
 419	2   5   6 
 421	1   6 
 421	2  10   5 
 422	1   6 
 423	1  10 
 423	1   5 
 423	1   6 
 424	1  10 
 425	2  10   9 
 427	1   9 
 428	2   8  10 
 430	1  10 
 430	2   8   9 
 432	1   9 
 432	1   8 
 433	2  10   9 
 435	2   8  10 
 437	1  10 
 437	2   9   8 
 438	1  10 
 439	1   9 
 439	1   8 
 439	2  10   5 
 441	2   6  10 
 443	1  10 
 443	2   5   6 
 445	1   6 
 445	2   5  10 
 447	1  10 
 447	1   5 
 447	2   9   8 
 449	2   6  10 
 451	2   5   6 
 453	1   6 
 453	2  10   5 
 454	1   6 
 455	1   5 
 455	1  10 
 455	2   6   3 
 457	2   7   6 
 459	1   6 
 459	2   3   7 
 459	2  10   5 
 461	1   7 
 461	2   3   6 
 463	1   6 
 463	1   3 
 464	2   7   6 
 466	2   3   7 
