   1	2   2   7 
   1	6  25  23 
   3	2   1   7 
   3	2  10   9 
   5	2   3   8 
   1	6  35  28 
   7	2  16   0 
   7	6  28  21 
   9	2   1   0 
   7	6  41  26 
  13	3  16   7   0 
  13	6  26  25 
  16	3   1  16   0 
  19	2   1   8 
  19	6  16  10 
  19	6  21  14 
  25	3   3   0   8 
  28	3   1   3   8 
  28	6  24  18 
  31	2   1   9 
  33	2   3  15 
  35	2   0  15 
  37	3  16   8   9 
  40	3   1  16   9 
  43	2  16  17 
  45	2   8  17 
  47	2  11   9 
  49	1   9 
  50	2  24   9 
  52	1   9 
  53	2  18   9 
  55	1   9 
  56	2  30   9 
  58	1   9 
  59	2  14   9 
  61	1   9 
  62	2  25   9 
  64	1   9 
  65	1   9 
  66	3   1  16  17 
  69	3   1   3  15 
  72	2   1  22 
  74	3  16   8  17 
  77	2  29  17 
  77	6   8   1 
  79	1  17 
  80	2  11  17 
  82	1  17 
  64	6  26  20 
  79	6  43  37 
  83	2  26  17 
  82	6  13  12 
  85	1  17 
  85	3   3   0  15 
  88	2  38  17 
  90	1  17 
  90	3  16  15  22 
  90	6  11   5 
  93	2  15  23 
  95	3   8  16  22 
  96	6  12   3 
  98	2  29  22 
 100	1  22 
 101	2  24  22 
 102	6   9   7 
 103	1  22 
 104	2  30  22 
 106	1  22 
 102	6  33  19 
 108	2  14  17 
 110	1  17 
 110	2  38  22 
 111	2  25  17 
 112	1  22 
 112	6  21  14 
 113	1  17 
 114	3   2  10   4 
 117	2  10   4 
 118	2  21  22 
 119	3  12   4  11 
 120	1  22 
 121	2  37  22 
 122	2  12  11 
 123	1  22 
 123	6  14   1 
 123	6  33  24 
 124	6  20  12 
 129	3   8  16  23 
 130	6  12   4 
 132	2   8   1 
 134	3  16  15  23 
 129	6  28  21 
 137	2  26  23 
 139	1  23 
 139	3  10   9   1 
 139	6  22  21 
 142	3   8  10   1 
 145	2  18  23 
 145	6   9   1 
 147	1  23 
 148	2  30  23 
 150	1  23 
 147	6  26  20 
 151	2   9  24 
 153	2  38  23 
 153	3   2  10   4 
 155	1  23 
 155	6  31  26 
 156	2   2   4 
 155	6  22  15 
 161	2  10  15 
 163	2  25  23 
 163	6  10   8 
 165	1  23 
 166	2  37  23 
 168	1  23 
 169	3  16  11   3 
 172	2  16   3 
 174	2  16  19 
 176	2  18   3 
 176	6  31  23 
 178	1   3 
 176	6  33  27 
 182	3  10  23  24 
 185	2  10  26 
 187	3  16  11  19 
 190	2  11  19 
 190	3  23   9  24 
 193	2  25  19 
 193	3   2   8  15 
 195	1  19 
 195	6  26  25 
 196	2   2  15 
 187	6  40  39 
 193	6  39  37 
 199	6  31  23 
 195	6  20  12 
 201	6  26  20 
 201	6  11   4 
 205	6  24  16 
 205	6  39  37 
 207	6  18  11 
 211	2  31  33 
 211	6  43  28 
 213	3  24  16  25 
 216	3  10  24  25 
 217	6  28  22 
 219	2  24  39 
 221	3  31  26  33 
 217	6  44  43 
 224	2  26  33 
 223	6  16  15 
 226	3  31  18  32 
 229	2  31  32 
 229	6  22  17 
 226	6  41  27 
 207	6  13   6 
 229	6  13  12 
 232	6  34  26 
 229	6  37  36 
 235	6  37  16 
 238	6  26  25 
 235	6   6   4 
 241	6  11   4 
 244	2  31  25 
 246	3  24  33  39 
 241	6  42  36 
 247	6  19  11 
 249	2  33  39 
 251	2  44  39 
 247	6  35  29 
 253	1  39 
 253	3  31  18  25 
 256	2  18  25 
 256	6  38  29 
 262	3  24  32  17 
 265	2  24  17 
 262	6  43  28 
 267	2  24  27 
 269	2  29  17 
 271	1  17 
 271	3  31  37  40 
 274	2  31  40 
 274	6  29  28 
 276	3  24  32  27 
 279	2  32  27 
 281	2  31  36 
 281	2  41  27 
 283	1  27 
 283	3  24  25  12 
 286	2  24  12 
 288	2  24  16 
 288	2  13  12 
 290	1  12 
 290	3  24  25  16 
 293	2  25  16 
 295	2  30  16 
 297	1  16 
 297	3  31  37  36 
 300	2  37  36 
 300	3  24  40  19 
 303	2  24  19 
 305	2  24  38 
 305	2   5  19 
 307	1  19 
 307	3  24  40  38 
 310	2  40  38 
 312	2  35  38 
 314	1  38 
 314	3  24  36  29 
 317	2  24  29 
 319	2  42  29 
 321	1  29 
