   1	2  69  70 
   1	2  72  61 
   1	2  56  66 
   1	2  22  35 
   1	2  27  41 
   1	2   0   1 
   3	2  52  71 
   3	2  68  67 
   3	2  46  45 
   3	2  25  38 
   3	2  10  20 
   3	2   7  17 
   5	2  71  61 
   5	2  69  68 
   5	2  33  36 
   5	2  29  21 
   7	2  67  70 
   7	2  42  39 
   7	2  35  36 
   7	2  33  22 
   7	2  15   6 
   9	2  55  58 
   9	2  72  52 
   9	2  23  34 
   9	2  19   9 
   9	2   5  14 
  11	2  58  66 
  11	2  23  25 
  11	2  30  31 
  11	2  18   8 
  13	2  56  55 
  13	2  69  72 
  13	2  24  37 
  13	2  30  29 
  13	2   9  20 
  13	2  15   5 
  15	2  67  71 
  15	2  24  27 
  15	2  21  31 
  15	2  18   7 
  17	2  59  57 
  17	2  26  40 
  17	2   2  11 
  19	2  51  49 
  19	2  58  67 
  19	2  10  19 
  19	2   3  12 
  21	2  44  48 
  21	2  17   8 
  21	2   2   0 
  23	2  59  51 
  23	2  14   6 
  25	2  56  69 
  25	2  28  32 
  25	6  33  23 
  27	2  49  57 
  29	2  49  58 
  29	2  26  28 
  31	2  59  56 
  31	2  32  40 
  31	2  13   4 
  33	2  48  45 
  33	2  13   3 
  35	2  46  44 
  35	2  48  49 
  35	2  12   4 
  37	2  50  47 
  37	6  24  23 
  39	2  50  42 
  41	2  46  59 
  43	2  39  47 
  45	2  50  46 
  47	2  39  48 
  47	6  24  15 
  47	6  33  22 
  53	2  35  39 
  55	2  15  50 
  55	6  22   1 
  57	2  41  37 
  59	2  16  60 
  61	2  38  34 
  63	2   1  15 
  65	2  38  35 
  67	2  23   1 
  67	2  41  38 
  69	2  26  23 
  69	2  32  41 
  71	2  21  32 
  71	6  28  24 
  73	2   9  21 
  77	2  30  26 
  79	2  10  30 
  79	6  16  13 
  85	2  18  10 
  85	6   3   0 
  87	2  28  18 
  91	2  17   9 
  91	6  13   0 
  93	2  16  28 
  95	6  28  26 
 101	2  14  17 
 103	2  12  14 
 105	3  22  11  12 
 108	3   2   3  16 
 111	2  16  13 
 113	3  12   4  14 
 116	3  16  13  26 
 119	2  26   5 
 119	6  23  13 
 125	3  14   6  17 
 128	3  17   8   9 
 128	6  25  13 
 131	3   9  20  21 
 134	3  26   5  18 
 134	6   2   1 
 137	2  18   7 
 137	3  21  31  32 
 125	6  46  33 
 131	6  68  33 
 137	6  68  60 
 140	3  18   7  10 
 140	6  52  42 
 143	2  10  19 
 137	6  44  23 
 143	6  26  23 
 146	3  10  19  30 
 143	6  69  56 
 146	6  62  51 
 149	2  30  29 
 151	3  30  29  28 
 149	6  70  69 
 154	2  28  24 
 149	6  56  55 
 155	6  68  55 
 156	3  32  40  41 
 159	3  41  37  38 
 143	6  82  72 
 149	6  92  82 
 155	6  92  81 
 161	6  55  33 
 161	6  81  79 
 162	6  73  42 
 168	3  38  34  35 
 168	6  82  73 
 171	3  28  24  25 
 174	2  25  27 
 176	3  35  36  39 
 179	3  39  47  48 
 179	6  16   5 
 182	3  48  45  49 
 185	3  25  27   2 
 188	2   2  13 
 188	3  49  57  58 
 190	3   2  13  15 
 191	3  58  66  67 
 193	6  23   4 
 194	3  67  69  71 
 197	2  71  61 
 199	2  15  46 
 201	3  15  46  50 
 204	2  50  52 
 204	6  44   0 
 206	3  50  52  60 
 209	2  60  26 
 210	6   1   0 
 211	3  67  69  71 
 214	2  67  69 
 211	6   5   4 
 216	3  58  66  67 
 219	2  58  66 
 221	3  60  26  59 
 224	2  59  62 
 226	3  49  57  58 
