   1	3   4  44  12 
   4	2  44  12 
   4	6  16   5 
   6	2  12   0 
   6	6  41  32 
  12	3  13   4   0 
  12	6  53  50 
  15	2   4   1 
  17	3  13  12   0 
  18	6  53  42 
  20	2  13  10 
  22	3   2   0   1 
  25	2   0  11 
  27	3   4   2   1 
  30	2   2  22 
  32	3   4  44  15 
  35	2  44  14 
  37	2   4  14 
  37	2  44  21 
  39	3  13  14  10 
  42	2  14  10 
  44	2  10  22 
  44	6  14   4 
  46	6  41  11 
  35	6  57  37 
  39	6  73  54 
  41	6  38  27 
  45	6  54  34 
  41	6  66  46 
  47	6  46  26 
  52	3  13  14   3 
  53	6  26   6 
  55	2  13   3 
  59	3   2  15  22 
  62	3  13  15  23 
  65	2  13  23 
  67	3   2  10  22 
  70	2   2  20 
  72	2  13  20 
  74	2  22  30 
  76	3  14  44  21 
  79	2  14  21 
  81	2  21  25 
  83	3   2  23  20 
  86	3  13   2  20 
  89	2   2   5 
  91	2  23   5 
  93	2  20  43 
  95	3  13  44  25 
  98	3  13  21  25 
 101	3  33   1  30 
 104	3   2  25   5 
 107	3  33  22  30 
 110	1  30 
 110	3   2  23   5 
 113	1  23 
 113	2   5  36 
 115	2   2  32 
 117	2  21  32 
 119	3  33   3  43 
 122	3  33  20  43 
 125	1  43 
 126	3   2  15  32 
 129	3  33  14  36 
 132	3   2  21  32 
 132	6  26  15 
 135	2  32  42 
 138	3  33   5  36 
 141	1  36 
 141	3  33  14  42 
 142	6  36  27 
 144	2  14  11 
 146	3  13  21  11 
 148	6  37  35 
 149	3  33  32  42 
 152	1  42 
  47	6  49  29 
  59	6  29   8 
 141	6   8   7 
 147	6   7   5 
 149	6  10   1 
 154	6  24   6 
 160	3  13  14  11 
 163	3  14  44  35 
 166	2  14  35 
 168	2  35  36 
 168	6  23   2 
 153	6  19  18 
 160	6  18  17 
 166	6  17   6 
 166	6  53  43 
 170	6  38  37 
 174	3  23  11  34 
 176	6  37  17 
 177	2  23  34 
 179	2  23  24 
 181	6  33  25 
 177	6  41  21 
 177	6  56  54 
 182	6  37  27 
 183	6  56  45 
 183	6  12   3 
 188	6  27   7 
 189	6  22  21 
 195	3  13  26  36 
 198	3  13  35  36 
 201	2  36  24 
 203	2  13   5 
 205	2  35  15 
 207	3  23   1  24 
 210	1   1 
 210	3  13   3   5 
 213	2   3   5 
 215	3  23  36  24 
 218	2  23   6 
 220	2   5   6 
 220	2  24  34 
 222	3  23  26   6 
 225	2  26  43 
 227	3  23   5   6 
 230	2   6  17 
 230	3  25  34  24 
 232	6   7   5 
 233	1  24 
 230	6  31   2 
 236	6  43  12 
 242	3  25  14  17 
 245	3  13   4  15 
 248	2   4  16 
 250	3  13  35  15 
 253	3  14  23  22 
 253	6  35  26 
 245	6  47  38 
 250	6  18   7 
 253	6  47  46 
 259	3  13  14  16 
 259	6  46  44 
 262	2  14   5 
 264	3  13   4  16 
 265	6  44  34 
 267	1  16 
 267	3  13   3   5 
 270	3  13  14   5 
 273	2   5   2 
 275	3  23   0  22 
 278	3  23  16  15 
 281	3  23  15  16 
 284	2  16  45 
 284	3  23  11   2 
 287	3  13   4  12 
 290	3  13  35  12 
 293	3  23   5   2 
 296	3  23  12  34 
 296	6   7   5 
 299	2  34   2 
 278	6  41  40 
 301	2  23  41 
 301	6  35  26 
 303	3  13   4   5 
 306	2  13   5 
 302	6   8   7 
 303	6  41  32 
 308	3  25   6  17 
 308	6  13   4 
 311	1  17 
 309	6  32  22 
 314	3   4  26   7 
 293	6  57  56 
 301	6  56  54 
 307	6  54  44 
 317	2   5  22 
 317	6  44  35 
 319	6  15   7 
 242	6  73  62 
 303	6  62  52 
 317	6  47  37 
 319	6  50  41 
 319	6  13   3 
 313	6  53  52 
 309	6  71  61 
 319	6  62  61 
 323	6  55  43 
 325	2  26  15 
 325	6  62  51 
 327	6  24   4 
 329	6  66  54 
 333	3  23  40  22 
 336	2  40  41 
 336	6  33  13 
 338	6  41  21 
 325	6  29   7 
 344	3  23   5  22 
 347	2  23  35 
 347	6  40  31 
 349	2  15  35 
 331	6  38  27 
 325	6  82  70 
 331	6  82  73 
 337	6  73  66 
 343	6  66  38 
 344	6  62  52 
 347	6  11   0 
 350	6  52  42 
 353	3  23  26  35 
 356	3  25  32  45 
 356	6   7   6 
 359	2  22  32 
 359	6  63  44 
 362	6  13   6 
 359	6  56  36 
 356	6  38  28 
 368	3  25  16  45 
 371	1  45 
 371	6  28  17 
 372	3  23  15  35 
 375	2  23  53 
 377	2  35  37 
 379	3  25   2  34 
 382	1  34 
 383	3  25  32  22 
 386	1  22 
 386	3  25  14  37 
 389	3  24  14  21 
 392	2  14  13 
 394	3  24  31  21 
 397	2  21  42 
 397	3  25  35  37 
 400	1  37 
 400	3  23  33  53 
 403	2  23  43 
 405	2  33  53 
 407	2  33  51 
 409	2  12  43 
 411	2  43  54 
 413	3  24  26  13 
 416	3  24  14  13 
 419	3  23  11  42 
 422	3  24  46  36 
 425	2  46  36 
 425	3  23  21  42 
 428	2  23  44 
 430	2  36  44 
 432	3  23  13  44 
 435	3  24  26  27 
 438	2  27  17 
 438	6  25  23 
 403	6  82  74 
 409	6  76  74 
 415	6  76  67 
 421	6  67  58 
 427	6  58  48 
 428	6  51  30 
 434	6  30  10 
 438	6  48  46 
 440	6  21  10 
 444	3  25  36  44 
 446	6  22  11 
 447	2  44  42 
 447	3  25  26  17 
 450	3  25  27  17 
 435	6  74  63 
 444	6  13   3 
 449	6  63  41 
 453	2  17  46 
 455	3  25  22  21 
 455	6  72  62 
 458	3  25  33  21 
 455	6  60  50 
 461	2  33  41 
 461	6  36  17 
 463	3  23  53  54 
 466	3  23  43  54 
 461	6  71  61 
 463	6  50  40 
 469	1  54 
 469	3  24  13  41 
 472	3  24  33  41 
 475	2  33  61 
 477	3  23  42  44 
 477	6  40  30 
 480	1  44 
 480	3  23  14  46 
 480	6  61  52 
 483	2  13  30 
 485	3  23  36  46 
 469	6  74  64 
 475	6  83  74 
 481	6  64  63 
 486	6  51  30 
 488	1  46 
 487	6  63  53 
 488	6  34  25 
 481	6  82  72 
 488	6  11  10 
 492	6  51  42 
 488	6  67  55 
 488	6  23  13 
 493	6  72  63 
 494	6  22  11 
 494	6  44  34 
 499	6  74  51 
 500	6  34  22 
 494	6  46  26 
 500	6  56  46 
 505	6  83  64 
 505	6  70  61 
 506	6  32  12 
 506	6  58  35 
 512	3  24  31  52 
 515	2  31  51 
 515	6  25   3 
 517	6  51  32 
 511	6  86  75 
 517	6  75  54 
 512	6  38  37 
 518	6  46  37 
 523	3  24  33  52 
 526	2  52  63 
 526	6  46  14 
 511	6  81  70 
 526	6  70  50 
 526	6  30  21 
