   1	1   5 
   1	1   0 
   1	1   4 
   1	1   8 
   1	1   1 
   1	1   9 
   1	1   6 
   2	1   4 
   2	1   8 
   2	2   0   5 
   4	2   4   0 
   4	2   6   9 
   6	1   0 
   6	2   5   4 
   8	1   4 
   8	2   5   0 
  10	1   0 
  10	1   5 
  11	2   4   0 
  13	2   5   4 
  15	1   4 
  15	2   0   5 
  16	1   4 
  17	1   0 
  17	1   5 
  18	2   0   4 
  20	2   8   0 
  22	1   0 
  22	2   4   8 
  24	1   8 
  24	2   4   0 
  26	1   0 
  26	1   4 
  26	2   5   1 
  28	2   8   0 
  30	2   4   8 
  32	1   8 
  32	2   0   4 
  33	1   8 
  34	1   0 
  34	1   4 
  34	1   8 
  35	1   0 
  36	2   0   5 
  38	1   5 
  38	2   1   0 
  40	1   0 
  40	2   1   5 
  42	1   5 
  42	1   1 
  43	2   0   5 
  45	2   1   0 
  47	1   0 
  47	2   5   1 
  48	1   0 
  49	1   5 
  49	1   1 
  49	1   0 
  50	1   5 
  51	2   5   6 
  53	1   6 
  53	2   9   5 
  55	1   5 
  55	2   9   6 
  57	1   6 
  57	1   9 
  58	2   5   6 
  60	2   9   5 
  62	1   5 
  62	2   6   9 
  63	1   5 
  64	1   9 
  64	1   6 
  64	2   5   1 
  66	2   0   5 
  68	1   5 
  68	2   1   0 
  68	2   6   9 
  70	1   0 
  70	2   1   5 
  72	1   5 
  72	1   1 
  73	2   0   5 
  75	2   1   0 
  77	1   0 
  77	2   5   1 
  78	1   0 
  79	1   5 
  79	1   1 
  79	2   0   4 
  81	2   8   0 
  83	1   0 
  83	2   4   8 
  85	1   8 
  85	2   4   0 
  87	1   0 
  87	1   4 
  87	2   5   1 
  89	2   8   0 
  91	2   4   8 
  93	1   8 
  93	2   0   4 
  94	1   8 
  95	1   0 
  95	1   4 
  95	1   8 
  96	1   0 
  96	1   4 
  97	2   0   5 
  99	1   5 
  99	2   1   0 
 101	1   0 
 101	2   1   5 
 103	1   5 
 103	1   1 
 104	2   0   5 
 106	2   1   0 
 108	1   0 
 108	2   5   1 
 109	1   0 
 110	1   5 
 110	1   1 
 110	1   0 
 111	1   5 
 112	2   5   6 
 114	1   6 
 114	2   9   5 
 116	1   5 
 116	2   9   6 
 118	1   6 
 118	1   9 
 119	2   5   6 
 121	2   9   5 
 123	1   5 
 123	2   6   9 
 124	1   5 
 125	1   9 
 125	1   6 
 125	2   5   1 
 127	2   0   5 
 129	1   5 
 129	2   1   0 
 129	2   6   9 
 131	1   0 
 131	2   1   5 
 133	1   5 
 133	1   1 
 134	2   0   5 
 136	2   1   0 
 138	1   0 
 138	2   5   1 
 139	1   0 
 140	1   5 
 140	1   1 
 141	2   0   5 
 143	2   4   0 
 145	1   0 
 145	2   5   4 
 147	1   4 
 147	2   5   0 
 149	1   0 
 149	1   5 
 150	2   4   0 
 152	2   5   4 
 154	1   4 
 154	2   0   5 
 155	1   4 
 156	1   0 
 156	1   5 
 157	2   0   4 
 159	2   8   0 
 161	1   0 
 161	2   4   8 
 163	1   8 
 163	2   4   0 
 165	1   0 
 165	1   4 
 165	2   5   1 
 167	2   8   0 
 169	2   4   8 
 171	1   8 
 171	2   0   4 
 172	1   8 
 173	1   0 
 173	1   4 
 173	1   8 
 174	1   0 
 175	2   0   5 
 177	1   5 
 177	2   1   0 
 179	1   0 
 179	2   1   5 
 181	1   5 
 181	1   1 
 182	2   0   5 
 184	2   1   0 
 186	1   0 
 186	2   5   1 
 187	1   0 
 188	1   5 
 188	1   1 
 188	1   0 
 189	1   5 
 190	2   5   6 
 192	1   6 
 192	2   9   5 
 194	1   5 
 194	2   9   6 
 196	1   6 
 196	1   9 
 197	2   5   6 
 199	2   9   5 
 201	1   5 
 201	2   6   9 
 202	1   5 
 203	1   9 
 203	1   6 
 203	2   5   1 
 205	2   0   5 
 207	1   5 
 207	2   1   0 
 207	2   6   9 
 209	1   0 
 209	2   1   5 
 211	1   5 
 211	1   1 
 212	2   0   5 
 214	2   1   0 
 216	1   0 
 216	2   5   1 
 217	1   0 
 218	1   5 
 218	1   1 
 218	2   0   4 
 220	2   8   0 
 222	1   0 
 222	2   4   8 
 224	1   8 
 224	2   4   0 
 226	1   0 
 226	1   4 
 226	2   5   1 
 228	2   8   0 
 230	2   4   8 
 232	1   8 
 232	2   0   4 
 233	1   8 
 234	1   0 
 234	1   4 
 234	1   8 
 235	1   0 
 236	2   0   5 
 238	1   5 
 238	2   1   0 
 240	1   0 
 240	2   1   5 
 242	1   5 
 242	1   1 
 243	2   0   5 
 245	2   1   0 
 247	1   0 
 247	2   5   1 
 248	1   0 
 249	1   5 
 249	1   1 
 249	1   0 
 250	1   5 
 251	2   5   6 
 253	1   6 
 253	2   9   5 
 255	1   5 
 255	2   9   6 
 257	1   6 
