   1	1  11 
   1	1  14 
   1	1  15 
   1	1   9 
   1	1   5 
   1	1  10 
   1	1   0 
   1	1   6 
   1	1  13 
   1	1   8 
   1	1   3 
   1	1   7 
   1	1  12 
   1	1   2 
   1	1   1 
   1	1   4 
   2	2  14  15 
   2	2   9   8 
   2	2   6   2 
   4	1  14 
   4	1  15 
   4	1   9 
   4	1   6 
   4	1   8 
   4	1   2 
   4	2  10  11 
   4	2   0   5 
   4	2  13  12 
   6	1  11 
   6	1   5 
   6	1  10 
   6	1   0 
   6	1  13 
   6	1  12 
   6	2   3   7 
   6	2   1   4 
   6	2  15  14 
   8	1   3 
   8	1   7 
   8	1   1 
   8	1   4 
   8	1  14 
   8	2  11  10 
   8	2   5   0 
   8	2  12  13 
  10	1  10 
  10	1   0 
  10	1  13 
  10	2   8   9 
  10	2   7   3 
  10	2  14  15 
  12	1   9 
  12	1   3 
  12	1  14 
  12	1  15 
  12	2   2   6 
  12	2  13  12 
  13	1  14 
  13	1  15 
  14	1   6 
  14	1  13 
  14	1  12 
  14	2   4   1 
  14	2  10  11 
  15	1  13 
  15	1  12 
  16	1   1 
  16	1  11 
  16	1  10 
  16	2   9   8 
  16	2   6   2 
  17	1  11 
  17	1  10 
  18	1   9 
  18	1   6 
  18	1   8 
  18	1   2 
  18	2   0   5 
  18	2   3   7 
  19	1   9 
  19	1   6 
  19	1   8 
  19	1   2 
  18	6  14  13 
  20	1   5 
  20	1   0 
  20	1   3 
  20	1   7 
  20	2   1   4 
  21	1   5 
  21	1   0 
  21	1   3 
  21	1   7 
  22	1   1 
  22	1   4 
  22	2   3   2 
  23	1   1 
  23	1   4 
  24	1   3 
  24	1   2 
  24	2  11   9 
  25	2   2   3 
  26	1  11 
  26	1   9 
  26	2  14  15 
  26	2   8  12 
  27	1   3 
  27	2   1   5 
  28	1  15 
  28	1  14 
  28	1   8 
  28	1  12 
  28	2   7  10 
  29	1   5 
  29	1   1 
  29	2  12   8 
  30	1  10 
  30	1   7 
  30	2  15  14 
  30	2   5   1 
  31	1   8 
  32	1  14 
  32	1   1 
  32	2   6   4 
  33	2  14  15 
  34	1   6 
  34	1   4 
  34	2   8  12 
  34	2   3   2 
  35	1  15 
  35	1  14 
  36	1   8 
  36	1   3 
  36	1  12 
  36	1   2 
  36	1  15 
  36	1  14 
  36	2  10   7 
  36	2   1   5 
  37	1   8 
  37	1   3 
  37	1  12 
  37	1   2 
  38	1   7 
  38	1   5 
  38	1   1 
  38	2   8  12 
  39	1   5 
  39	1   1 
  39	2   7  10 
  40	1   8 
  40	1  12 
  40	6   5   1 
  41	1  10 
  41	1   7 
  41	2  12   8 
  42	1  10 
  42	1   7 
  43	1   8 
  44	2   8  12 
  41	6  15  14 
  46	1   8 
  46	1  12 
  46	2   1   2 
  47	1   8 
  47	1  12 
  47	6  14   9 
  48	1   1 
  48	1   2 
  49	2   2   1 
  51	1   1 
  52	2   1   2 
  53	2  14  11 
  54	1   1 
  54	1   2 
  55	1  11 
  55	1   1 
  55	1   2 
  55	2   5  10 
  57	1  10 
  57	1   5 
  57	2  11  14 
  57	6   4   1 
  59	1  11 
  59	1  14 
  60	1  11 
  60	1  14 
  59	6  13   9 
  63	2   1   6 
  65	1   6 
  65	2  14  13 
  66	2   6   1 
  67	1  13 
  67	1  14 
  68	1   6 
  68	1   1 
  68	2  13  14 
  69	1   6 
  69	1   1 
  68	6   7   2 
  70	1  14 
  71	2  14  13 
  73	1  13 
  73	1  14 
  68	6   4   0 
  74	1  13 
  74	1  14 
  74	2   4   9 
  74	2   1   2 
  74	6  11   7 
  76	1   9 
  76	1   4 
  76	1   2 
  76	1   1 
  77	2   9   4 
  77	2   2   1 
  79	1   4 
  79	1   1 
  79	6  14  13 
  80	2   7   6 
  82	1   7 
  82	1   6 
  82	2   1   2 
  84	1   2 
  84	1   1 
  84	2   6   7 
  85	1   2 
  85	1   1 
  85	2   4   9 
  86	1   7 
  85	6  15  14 
  87	1   9 
  87	1   4 
  87	2   7   6 
  88	1   9 
  88	1   4 
  89	1   7 
  89	1   6 
  90	1   7 
  90	1   6 
  89	6   4   1 
  91	2  11  15 
  93	1  15 
  93	1  11 
  94	2  15  11 
  95	2   1   3 
  96	1  11 
  96	2   9  14 
  97	1   1 
  97	1   3 
  97	2   2   7 
  98	1   9 
  98	1  14 
  98	6  12   4 
  99	1   7 
  99	1   2 
  99	2  11  15 
 101	1  15 
 101	1  11 
 101	2   7   2 
 102	1  15 
 102	1  11 
 103	1   2 
 104	2  10   5 
 104	6   3   2 
 106	1   5 
 106	2  14   9 
 108	1   9 
 108	2   5  10 
 110	1  10 
 110	1   5 
 110	2   2   1 
 110	2   9  14 
 111	1  10 
 111	1   5 
 112	1   1 
 112	1   9 
 112	1  14 
 112	2   4   5 
 112	2   3   7 
 113	1   9 
 113	1  14 
 112	6  13  10 
 114	1   4 
 114	1   5 
 114	1   7 
 114	1   3 
 114	2   1   2 
 115	1   7 
 115	1   3 
 116	1   1 
 116	1   2 
