   1	1   5 
   1	1   0 
   1	1   4 
   1	1   8 
   2	1   8 
   1	1   9 
   2	1   9 
   1	1   1 
   2	2   1   4 
   4	2   9   1 
   6	1   1 
   6	2   4   9 
   8	1   9 
   8	2   4   1 
  10	6   5   0 
  10	1   4 
  10	1   1 
  16	2   9   1 
  18	2   4   9 
  20	1   9 
  21	1   9 
  22	1   9 
  20	2   1   4 
  22	1   4 
  22	1   1 
  23	1   1 
  22	2   5   0 
  24	2   1   5 
  26	1   5 
  26	2   0   1 
  28	1   1 
  28	2   0   5 
  30	1   0 
  30	1   5 
  31	2   1   5 
  33	2   0   1 
  35	1   1 
  36	1   1 
  35	2   5   0 
  37	1   0 
  37	1   5 
  37	2   1   4 
  39	2   9   1 
  41	1   1 
  41	2   4   9 
  43	1   9 
  43	2   4   1 
  45	1   4 
  45	1   1 
  46	2   9   1 
  48	2   4   9 
  50	1   9 
  51	1   9 
  52	1   9 
  50	2   1   4 
  52	1   4 
  53	1   4 
  52	1   1 
  53	1   1 
  52	2   5   0 
  54	2   1   5 
  56	1   5 
  56	2   0   1 
  58	1   1 
  58	2   0   5 
  60	1   0 
  60	1   5 
  61	2   1   5 
  63	2   0   1 
  65	1   1 
  66	1   1 
  67	1   1 
  65	2   5   0 
  67	1   5 
  67	1   0 
  68	1   0 
  67	2   8   4 
  69	2   5   0 
  71	2   1   5 
  73	1   5 
  73	2   0   1 
  75	1   1 
  75	2   0   5 
  77	1   0 
  77	1   5 
  78	2   1   5 
  80	2   0   1 
  82	1   1 
  83	1   1 
  82	2   5   0 
  84	1   0 
  84	1   5 
  85	2   5   1 
  87	2   9   5 
  89	1   5 
  90	2   1   9 
  92	1   9 
  92	2   1   5 
  94	1   5 
  94	1   1 
  95	2   9   5 
  97	2   1   9 
  99	1   9 
 100	1   9 
 101	1   9 
  99	2   5   1 
 101	1   1 
 101	1   5 
 102	1   5 
 103	2   5   8 
 105	1   8 
 105	2   4   5 
 107	1   5 
 107	2   4   8 
 109	1   4 
 109	1   8 
 110	2   5   8 
 112	2   4   5 
 114	1   5 
 115	1   5 
 114	2   8   4 
 116	1   4 
 116	1   8 
 116	2   5   1 
 118	2   9   5 
 120	1   5 
 121	2   1   9 
 123	1   9 
 123	2   1   5 
 125	1   5 
 125	1   1 
 125	2   8   4 
 127	2   9   5 
 129	2   1   9 
 131	1   9 
 132	1   9 
 133	1   9 
 131	2   5   1 
 133	1   1 
 134	1   1 
 133	1   5 
 134	1   5 
 135	2   5   8 
 137	1   8 
 137	2   4   5 
 139	1   5 
 139	2   4   8 
 141	1   4 
 141	1   8 
 142	2   5   8 
 144	2   4   5 
 146	1   5 
 147	1   5 
 146	2   8   4 
 148	1   4 
 148	1   8 
 148	2   5   0 
 150	2   1   5 
 152	2   0   1 
 154	1   1 
 152	1   5 
 154	2   0   5 
 156	1   0 
 156	1   5 
 156	2   8   4 
 158	2   1   5 
 160	2   0   1 
 162	1   1 
 163	1   1 
 162	2   5   0 
 164	6   8   0 
 170	1   8 
 171	1   8 
 164	1   5 
 170	2   5   1 
 172	2   9   5 
 174	1   5 
 175	2   1   9 
 177	1   9 
 177	2   1   5 
 179	1   1 
 179	1   5 
 180	2   9   5 
 182	2   1   9 
 184	1   9 
 185	1   9 
 186	1   9 
 184	2   5   1 
 186	1   5 
 187	1   5 
 186	1   1 
 188	2   5   0 
 190	2   4   5 
 192	1   5 
 190	1   0 
 192	2   4   0 
 194	1   4 
 194	1   0 
 195	2   5   0 
 197	2   4   5 
 199	2   0   4 
 201	1   4 
 201	1   0 
 199	1   5 
 200	1   5 
 201	2   5   1 
 203	2   9   5 
 205	1   5 
 205	2   0   4 
 207	2   1   9 
 209	1   9 
 209	2   1   5 
 211	1   1 
 211	1   5 
 212	2   9   5 
 214	2   1   9 
 216	1   9 
 217	1   9 
 218	1   9 
 216	2   5   1 
 218	1   5 
 218	1   1 
 219	1   5 
 220	2   5   0 
 222	1   0 
 222	2   4   5 
 224	1   5 
 224	2   4   0 
 226	1   4 
 226	1   0 
 227	2   5   0 
 229	2   4   5 
 231	1   5 
 232	1   5 
 231	2   0   4 
 233	6   9   4 
 233	1   5 
 233	1   0 
 239	1   9 
 240	1   9 
 234	1   0 
 239	2   1   0 
 241	2   4   1 
 243	1   1 
 243	2   0   4 
 245	1   4 
 245	2   0   1 
 245	6   9   8 
 247	1   0 
 247	1   1 
 251	2   4   1 
 253	2   0   4 
 255	1   4 
 256	1   4 
 257	1   4 
 255	2   1   0 
 257	1   0 
 257	1   1 
 258	1   1 
 257	2   5   9 
 259	2   1   5 
 261	2   9   1 
 263	1   5 
 263	1   1 
 264	2   9   5 
 266	1   9 
 266	1   5 
 267	2   1   5 
 269	2   9   1 
 271	1   1 
 271	2   5   9 
 273	1   9 
 273	1   5 
