   1	1   4 
   2	1   4 
   1	1   5 
   1	1   0 
   1	1   9 
   1	1   6 
   1	1   1 
   1	1   8 
   2	1   8 
   2	2   0   5 
   4	2   4   0 
   6	1   0 
   4	2   6   9 
   6	2   5   4 
   8	1   4 
   8	2   5   0 
  10	1   5 
  10	1   0 
  11	2   4   0 
  13	2   5   4 
  15	1   4 
  16	1   4 
  15	2   0   5 
  17	1   5 
  17	1   0 
  18	2   0   4 
  20	2   8   0 
  22	1   0 
  22	2   4   8 
  24	1   8 
  24	2   4   0 
  26	1   4 
  26	1   0 
  27	2   8   0 
  29	2   4   8 
  31	1   8 
  32	1   8 
  33	1   8 
  31	2   0   4 
  33	1   4 
  33	1   0 
  34	1   0 
  33	2   5   1 
  35	2   0   5 
  37	1   5 
  37	2   1   0 
  39	1   0 
  39	2   1   5 
  41	1   5 
  41	1   1 
  42	2   0   5 
  44	2   1   0 
  46	1   0 
  47	1   0 
  48	1   0 
  46	2   5   1 
  48	1   1 
  48	1   5 
  49	1   5 
  50	2   5   6 
  52	1   6 
  52	2   9   5 
  54	1   5 
  54	2   9   6 
  56	1   9 
  56	1   6 
  57	2   5   6 
  59	2   9   5 
  61	1   5 
  62	1   5 
  61	2   6   9 
  63	1   9 
  63	1   6 
  63	2   5   1 
  65	2   0   5 
  67	1   5 
  67	2   6   9 
  67	2   1   0 
  69	1   0 
  69	2   1   5 
  71	1   5 
  71	1   1 
  72	2   0   5 
  74	2   1   0 
  76	1   0 
  77	1   0 
  76	2   5   1 
  78	1   5 
  78	1   1 
  78	2   0   4 
  80	2   8   0 
  82	1   0 
  82	2   4   8 
  84	1   8 
  84	2   4   0 
  86	1   4 
  86	1   0 
  87	2   8   0 
  89	2   4   8 
  91	1   8 
  92	1   8 
  93	1   8 
  91	2   0   4 
  93	1   4 
  94	1   4 
  93	1   0 
  94	1   0 
  93	2   5   1 
  95	2   0   5 
  97	1   5 
  97	2   1   0 
  99	1   0 
  99	2   1   5 
 101	1   5 
 101	1   1 
 102	2   0   5 
 104	2   1   0 
 106	1   0 
 107	1   0 
 108	1   0 
 106	2   5   1 
 108	1   1 
 108	1   5 
 109	1   5 
 110	2   5   6 
 112	1   6 
 112	2   9   5 
 114	1   5 
 114	2   9   6 
 116	1   9 
 116	1   6 
 117	2   5   6 
 119	2   9   5 
 121	1   5 
 122	1   5 
 121	2   6   9 
 123	1   9 
 123	1   6 
 123	2   5   1 
 125	2   0   5 
 127	1   5 
 127	2   6   9 
 127	2   1   0 
 129	1   0 
 129	2   1   5 
 131	1   5 
 131	1   1 
 132	2   0   5 
 134	2   1   0 
 136	1   0 
 137	1   0 
 136	2   5   1 
 138	1   5 
 138	1   1 
 139	2   0   5 
 141	2   4   0 
 143	1   0 
 143	2   5   4 
 145	1   4 
 145	2   5   0 
 147	1   5 
 147	1   0 
 148	2   4   0 
 150	2   5   4 
 152	1   4 
 153	1   4 
 152	2   0   5 
 154	1   5 
 154	1   0 
 155	2   0   4 
 157	2   8   0 
 159	1   0 
 159	2   4   8 
 161	2   4   0 
 163	1   4 
 163	1   0 
 161	1   8 
 164	2   8   0 
 166	2   4   8 
 168	1   8 
 169	1   8 
 170	1   8 
 168	2   0   4 
 170	1   4 
 170	2   5   1 
 170	1   0 
 171	1   0 
 172	2   0   5 
 174	1   5 
 174	2   1   0 
 176	2   1   5 
 178	1   5 
 176	1   0 
 179	2   0   5 
 178	1   1 
 181	2   1   0 
