   1	1   7 
   2	1   7 
   1	1  10 
   2	1  10 
   3	1  10 
   3	1   7 
   1	1  13 
   2	1  13 
   1	1  11 
   2	1  11 
   3	1  11 
   3	1  13 
   1	1  12 
   2	1  12 
   3	1  12 
   1	2   5   0 
   3	1   0 
   4	1   0 
   1	1   3 
   2	1   3 
   3	1   3 
   1	1   2 
   2	1   2 
   3	1   2 
   1	1   4 
   2	1   4 
   1	1   1 
   2	1   1 
   3	1   5 
   4	1   5 
   1	1   6 
   1	1   9 
   1	1   8 
   2	1   8 
   5	2   1   5 
   7	2   9   8 
   7	2   2   1 
   9	1   1 
   9	2   5   2 
  11	1   2 
  11	2   5   1 
  13	6   5   2 
  13	1   1 
  19	1   2 
  19	2   5   1 
   4	6  11   7 
  21	2   2   5 
  23	1   5 
  24	1   5 
  23	2   1   2 
  25	1   1 
  26	1   1 
  25	2   4   6 
  27	1   5 
  27	1   2 
  27	2   1   4 
  29	1   4 
  29	2   6   1 
  31	1   1 
  31	2   6   4 
  33	1   4 
  33	1   6 
  34	2   1   4 
  36	2   6   1 
  38	1   1 
  39	1   1 
  40	1   1 
  38	2   4   6 
  40	1   6 
  40	1   4 
  41	1   4 
  42	2   4   9 
  44	1   9 
  44	2   8   4 
  46	1   4 
  46	2   8   9 
  48	1   9 
  48	1   8 
  49	2   4   9 
  51	2   8   4 
  53	1   4 
  54	1   4 
  53	2   9   8 
  55	1   9 
  55	2   4   6 
  57	1   8 
  57	2   1   4 
  59	1   4 
  59	2   6   1 
  61	1   1 
  61	2   6   4 
  63	1   4 
  63	1   6 
  64	2   1   4 
  66	2   6   1 
  68	1   1 
  69	1   1 
  68	2   4   6 
  70	1   4 
  70	1   6 
  70	2   1   2 
  72	2   5   1 
  74	1   1 
  74	2   2   5 
  76	1   5 
  76	2   9   8 
  76	2   2   1 
  78	1   2 
  78	1   1 
  79	2   5   1 
  81	2   2   5 
  83	1   5 
  84	1   5 
  83	2   1   2 
  85	1   1 
  86	1   1 
  85	2   4   6 
  87	1   5 
  87	1   2 
  87	2   1   4 
  89	1   4 
  89	2   6   1 
  91	1   1 
  91	2   6   4 
  93	1   4 
  93	1   6 
  94	2   1   4 
  96	2   6   1 
  98	1   1 
  99	1   1 
 100	1   1 
  98	2   4   6 
 100	1   6 
 100	1   4 
 101	1   4 
 102	2   4   9 
 104	1   9 
 104	2   8   4 
 106	1   4 
 106	2   8   9 
 108	1   9 
 108	1   8 
 109	2   4   9 
 111	2   8   4 
 113	1   4 
 114	1   4 
 113	2   9   8 
 115	1   9 
 115	2   4   6 
 117	1   8 
 117	2   1   4 
 119	2   6   1 
 119	2   9   8 
