   1	1   9 
   2	1   9 
   1	1   3 
   1	1   2 
   1	1   5 
   1	1   4 
   1	1  11 
   1	1   7 
   1	1   6 
   1	1   8 
   1	1  10 
   2	1  10 
   1	1   0 
   1	1   1 
   2	2   7  11 
   2	2   1   4 
   4	2   9   1 
   6	1   1 
   6	2   2   3 
   6	2   4   9 
   8	1   9 
   8	2   4   1 
  10	6   5   0 
  10	1   4 
  10	1   1 
  16	2   9   1 
  18	2   4   9 
  20	1   9 
  21	1   9 
  22	1   9 
  20	2   1   4 
  22	1   4 
  22	1   1 
  23	1   1 
  22	2   5   0 
  24	2   1   5 
  26	1   5 
  26	2   0   1 
  28	1   1 
  28	2   0   5 
  30	1   0 
  30	1   5 
  31	2   1   5 
  33	2   0   1 
  35	1   1 
  36	1   1 
  37	1   1 
  35	2   5   0 
  37	1   0 
  37	1   5 
  38	1   5 
   8	6   7   3 
  39	2   5   2 
  41	1   2 
  41	2   7   5 
  43	1   5 
  43	2   7   2 
  45	1   7 
  45	1   2 
  46	2   5   2 
  48	2   7   5 
  50	1   5 
  51	1   5 
  50	2   2   7 
  52	1   7 
  52	1   2 
  52	2   5   0 
  54	2   1   5 
  56	1   5 
  56	2   0   1 
  58	1   1 
  58	2   0   5 
  60	1   0 
  60	1   5 
  61	2   1   5 
  63	2   0   1 
  65	1   1 
  66	1   1 
  65	2   5   0 
  67	1   0 
  67	1   5 
  67	2   1   4 
  69	2   9   1 
  71	1   1 
  71	2   2   7 
  71	2   4   9 
  73	1   9 
  73	2   4   1 
  75	1   4 
  75	1   1 
  76	2   9   1 
  78	2   4   9 
  80	1   9 
  81	1   9 
  80	2   1   4 
  82	1   4 
  82	1   1 
  83	1   1 
  82	2   5   0 
  84	2   1   5 
  86	1   5 
  86	2   0   1 
  88	1   1 
  88	2   0   5 
  90	1   0 
  90	1   5 
  91	2   1   5 
  93	2   0   1 
  95	1   1 
  96	1   1 
  97	1   1 
  95	2   5   0 
  97	1   0 
  97	1   5 
  98	1   5 
  99	2   5   2 
 101	1   2 
 101	2   7   5 
 103	1   5 
 103	2   7   2 
 105	1   7 
 105	1   2 
 106	2   5   2 
 108	2   7   5 
 110	1   5 
 111	1   5 
 110	2   2   7 
 112	1   7 
 112	1   2 
 113	2   2   6 
 115	2   5   0 
 117	2   1   5 
 119	2   0   1 
 119	1   5 
 121	1   1 
 121	2   0   5 
 123	1   0 
 123	1   5 
 124	2   1   5 
 126	2   0   1 
 128	1   1 
 129	1   1 
 128	2   5   0 
 130	1   5 
 131	2   5   9 
 130	1   0 
 133	2  10   5 
 135	1   5 
 135	2   4   1 
 135	2   9  10 
 137	1  10 
 137	2   9   5 
 139	1   9 
 139	1   5 
 140	2  10   5 
 142	2   9  10 
 144	1  10 
 145	1  10 
 144	2   5   9 
 146	2   0   8 
 146	1  10 
 146	1   5 
 148	1   9 
 147	1   5 
 148	2   5   4 
 150	1   4 
 150	2   1   5 
 152	2   1   4 
 154	1   4 
 152	1   5 
 155	2   5   4 
 154	1   1 
 157	2   1   5 
 159	1   5 
 160	1   5 
 159	2   4   1 
 161	6   5   0 
 161	1   4 
 162	1   4 
 167	1   0 
 161	1   1 
 167	2   4   5 
 169	2   8   4 
 169	1   5 
 144	6  11   7 
 171	1   4 
 171	2   8   5 
