   1	2  30  28 
   1	2   8   2 
   1	2  25  19 
   3	2  13   5 
   5	2  27   6 
   7	2  34  33 
   3	2   3   2 
   5	2   3   9 
   7	2   0  16 
   9	2   1  16 
   7	6  11   3 
  11	2   1   7 
  13	2  11  17 
  11	1  16 
  13	2   2   7 
  15	1   2 
  15	2   3   9 
  17	2   9  10 
  15	6  15  14 
  15	6  18  12 
  21	6  23  22 
  21	3   8   3  10 
  24	3   8   9  10 
  27	2   8  15 
  29	6  16   8 
  27	6  25  12 
  27	6  10   3 
  35	2  10  15 
  27	6  37  30 
  33	6  31  30 
  37	3  16   9  15 
  39	6  38  35 
  40	3  16  10  15 
  43	2  10  18 
  45	2  24  18 
  47	2  24  17 
  49	3  11  18  17 
  43	2  15  14 
  52	3  24  11  17 
  45	6  15  14 
  55	2  17  23 
  55	3   0   2   7 
  58	6   8   1 
  58	6  23  10 
  55	6  38  32 
  64	3  16  18  10 
  67	3  16  17  10 
  70	2  16  25 
  72	2  24  25 
  74	3  16  17  25 
  77	3  16  24  25 
  80	6  25  11 
  80	3   0   7   2 
  86	3   8   3  15 
  89	2  11   4 
  89	3   8  14  15 
  92	6   8   3 
  92	3  23  24  31 
  95	3  25  31  32 
  95	6  23  22 
 101	2  14  15 
 103	2  32  23 
  98	3   3  10   4 
 105	3  16  31  23 
 108	3  16  32  23 
 111	3  16  32  29 
 114	2  29  21 
 116	3   0  15  14 
 119	1  14 
 114	3   3  11   4 
 117	2  11   4 
 119	6   3   0 
 125	6   8   0 
 125	3   3   4  11 
 128	1  11 
 119	6  29  22 
 125	6  23  21 
 128	6  10   3 
 131	3   8  21  23 
 114	6  26  19 
 120	6  39  26 
 128	6  18  12 
 134	6  25  19 
 134	3   8  22  23 
 137	2  22  23 
 134	6   5   4 
 126	6  40  38 
 132	6  40  33 
 140	6  40  26 
 140	3  10  23  22 
 143	2  22  28 
 145	1  28 
 145	3  37  22  30 
 148	2  30  39 
 150	3  18  30  25 
 150	1  39 
 153	6  45  36 
 153	2  25   4 
 155	1   4 
 155	3  13  25  20 
 158	2  20   6 
 160	1   6 
 160	3  27  20  33 
 163	2  33  26 
 165	1  26 
 165	3  34  33  40 
 168	2  45  40 
 170	1  40 
 171	1  40 
