   1	2   9   4 
   1	2  11   7 
   3	2   8   3 
   1	2   1   0 
   3	2  10   5 
   5	2  12   2 
   7	3  12   6   2 
  10	2  12  16 
  12	2   6   2 
  14	2   6  16 
  16	3   1   2   0 
  19	1   6 
  19	2   2   0 
  21	2   1   2 
  23	1   2 
  23	3  10   0   5 
  26	2   0   5 
  28	2  10   0 
  30	1   0 
  31	3  11   5   7 
  34	2   5   7 
  36	3   8   7   3 
  39	2   7   3 
  41	2   8   7 
  43	1   7 
  41	2  11   5 
  43	1   5 
  43	3   9   3   4 
  46	2   3   4 
  48	6   9   4 
  54	3  14   9  13 
  16	6  22  21 
  43	6  16  15 
  57	3  17  13  18 
  57	2   4   3 
  59	1   3 
  60	3  19  18  23 
  63	3  22  23  21 
  66	2  17  13 
  68	6  24  18 
  68	1  13 
  69	1  13 
  74	2  19  24 
  76	1  24 
  77	1  24 
  68	3  20  21  16 
  71	2  20  21 
  73	1  21 
  74	1  21 
  76	2  18  16 
  78	1  16 
  79	1  16 
  78	2  22  23 
  80	1  23 
  81	1  23 
  78	2  14   9 
  80	1   9 
  81	1   9 
