   1	6   8   0 
   1	1   3 
   2	1   3 
   3	1   3 
   1	1   7 
   2	1   7 
   3	1   7 
   1	1  11 
   2	1  11 
   3	1  11 
   1	1  13 
   2	1  13 
   7	1   0 
   8	1   0 
   1	1   6 
   7	1   8 
   1	1   2 
   7	1   9 
   7	1   4 
   1	1  10 
   7	1   1 
   1	1   5 
   8	2   5   8 
  10	2   0   5 
  12	1   5 
  12	2   8   0 
  14	1   0 
  14	2   8   5 
  16	1   8 
  16	1   5 
  17	2   0   5 
  19	2   8   0 
  21	1   0 
  22	1   0 
  23	1   0 
  21	2   5   8 
  23	1   8 
  23	1   5 
  24	1   5 
  23	2   2  10 
  25	2   5   2 
  27	1   2 
  27	2  10   5 
  29	1   5 
  29	2  10   2 
  31	1   2 
  31	1  10 
  32	2   5   2 
  34	2  10   5 
  36	1   5 
  37	1   5 
  36	2   2  10 
  38	1   2 
  38	1  10 
  38	2   5   8 
  40	2   0   5 
  42	1   5 
  42	2   8   0 
  44	1   0 
  44	2   8   5 
  46	1   8 
  46	1   5 
  47	2   0   5 
  49	2   8   0 
  51	1   0 
  52	1   0 
  53	1   0 
  51	2   5   8 
  53	1   8 
  53	1   5 
  54	1   5 
  53	2   2  10 
  55	2   5   2 
  57	1   2 
  57	2  10   5 
  59	1   5 
  59	2  10   2 
  61	1   2 
  61	1  10 
  62	2   5   2 
  64	2  10   5 
  66	1   5 
  67	1   5 
  66	2   2  10 
  68	1   2 
  68	1  10 
  68	2   5   8 
  70	2  13   5 
  72	1   5 
  72	2   8  13 
  74	1  13 
  74	2   8   5 
  76	1   8 
  76	1   5 
  77	2  13   5 
  79	2   8  13 
  81	1  13 
  82	1  13 
  83	1  13 
  81	2   5   8 
  83	1   8 
  83	1   5 
  84	1   5 
  83	2   2  10 
  85	2   5   2 
  87	1   2 
  87	2  10   5 
  89	1   5 
  89	2  10   2 
  91	1   2 
  91	1  10 
  92	2   5   2 
  94	2  10   5 
  96	1   5 
  97	1   5 
  96	2   2  10 
  98	1   2 
  98	1  10 
  98	2   5   8 
 100	2  13   5 
 102	1   5 
 102	2   8  13 
 104	1  13 
 104	2   8   5 
 106	1   8 
 106	1   5 
 107	2  13   5 
 109	2   8  13 
 111	1  13 
 112	1  13 
 113	1  13 
 114	1  13 
 111	2   2  10 
 113	2   5   8 
 115	1   8 
 115	1   5 
 116	1   5 
 116	2   4   8 
 118	2   0   4 
 120	1   4 
 120	2   5   2 
 122	1   2 
 122	2   8   0 
 124	1   0 
 124	2   8   4 
 126	1   8 
 126	1   4 
 126	2  10   5 
 128	1   5 
 128	2   0   4 
 128	2  10   2 
 130	1   2 
 130	1  10 
 131	2   5   2 
 133	2  10   5 
 135	2   2  10 
 137	1   2 
 135	1   5 
 137	1  10 
 136	1   5 
 138	2   9  10 
 140	2   8   0 
 140	6  10   6 
 142	1   0 
 143	1   0 
 144	1   0 
 142	2   4   8 
 144	1   8 
 144	1   4 
 145	1   4 
 146	2   4   9 
 148	1   9 
 148	2   6   4 
 150	1   4 
 150	2   6   9 
 152	1   9 
 152	1   6 
 153	2   4   9 
 155	2   6   4 
 157	2   9   6 
 157	1   4 
 159	2   1   5 
 159	1   6 
 158	1   4 
 159	1   4 
 159	1   9 
 160	1   9 
 161	2   9   1 
 163	1   1 
 163	2   5   9 
 165	2   5   1 
 167	1   1 
 165	1   9 
 167	1   5 
 168	2   9   1 
 170	2   5   9 
 172	1   9 
 173	1   9 
 172	2   1   5 
 174	1   1 
 174	1   5 
 174	2   9   6 
 176	2   4   9 
 178	1   9 
 178	2   1   5 
 180	2   6   4 
 182	1   4 
 182	2   6   9 
 184	1   9 
 185	2   4   9 
 184	1   6 
 187	2   6   4 
 189	1   4 
 190	1   4 
 189	2   9   6 
 191	1   6 
 191	2   4   8 
 191	1   9 
 193	2   9   6 
 193	2   0   4 
 195	1   4 
 196	2   8   0 
 198	1   0 
 198	2   8   4 
 200	1   4 
 200	1   8 
 201	2   0   4 
 203	2   8   0 
 205	2   4   8 
 205	1   0 
 206	1   0 
 207	6   6   4 
 213	1   0 
 213	1   8 
 213	1   6 
 214	1   6 
 215	2   6   9 
 217	1   9 
 217	2   4   6 
 219	1   6 
 219	2   4   9 
 221	1   9 
 222	2   6   9 
 221	1   4 
 224	2   4   6 
 226	1   6 
 227	1   6 
 228	1   6 
 226	2   9   4 
 228	1   9 
 229	1   9 
 228	1   4 
 230	2   9   1 
 232	1   1 
 232	2   5   9 
 234	6  13  12 
 234	1   9 
 234	2   5   1 
 236	1   5 
 236	1   1 
 234	6  11  10 
 240	2   9   1 
 242	2   5   9 
 244	2   1   5 
 244	1   9 
 245	1   9 
 246	1   5 
 246	1   1 
 246	2   9   4 
 248	2   6   9 
 250	1   9 
 250	2   4   6 
 252	1   6 
 252	2   4   9 
 254	1   9 
 255	2   6   9 
 254	1   4 
 257	2   4   6 
 259	1   6 
 259	2   9   4 
 261	1   9 
 260	1   6 
 261	1   4 
 261	2   6   2 
 262	2   8   4 
 264	2   0   8 
 266	1   8 
 266	2   4   0 
 266	6  10   9 
 268	1   0 
 272	6  10   7 
 272	2   4   8 
 274	1   8 
 274	1   4 
 275	2   0   8 
 277	2   4   0 
 279	1   0 
 279	2   8   4 
 280	1   0 
 281	6   9   4 
 287	1   9 
 281	1   8 
 281	1   0 
 288	2   8   9 
 287	6   1   0 
 290	2  12   8 
 292	1   8 
 292	2   9  12 
 294	1  12 
 294	2   9   8 
 296	1   9 
 296	1   8 
 297	2  12   8 
 299	2   9  12 
 301	2   8   9 
 301	1  12 
 303	1   8 
 302	1  12 
 303	1  12 
 303	1   9 
 304	2   8   9 
 306	2   4   8 
 308	2   9   4 
 310	1   4 
 308	1   8 
 310	2   9   8 
 312	1   8 
 312	1   9 
 313	2   4   8 
