   1	2   3   8 
   3	2   2   7 
   5	2   1   7 
   5	2  10   9 
   1	6  24  18 
   1	6  37  35 
   7	2  16   0 
   9	2   1   0 
   7	6  37  31 
  11	3  16   7   0 
  13	6  31  25 
  14	3   1  16   0 
  17	2   1   8 
   1	6  41  27 
   7	6  27  13 
  19	3   3   0   8 
  19	6  19  13 
  22	3   2  16   4 
  25	3   1   3   8 
  28	2   1   9 
  30	3  10   8   9 
  33	3   1  10   9 
  36	2   3  15 
  38	2  11   9 
  40	6  18   9 
  38	6  31  23 
  46	2  16   4 
  48	2  10  17 
  46	1  18 
  48	2   0  15 
  50	2   8  17 
  52	2  24  18 
  54	1  18 
  52	6  10   9 
  58	2  10  18 
  58	6  23  16 
  60	1  18 
  48	6   5   4 
  52	6  14   7 
  60	6  20  12 
  64	3   1   9  17 
  66	6  27   6 
  67	3   9   8  17 
  72	3   1   3  15 
  75	2  30  18 
  77	2  29  17 
  79	1  17 
  79	1  18 
  80	2  11  17 
  75	6   8   1 
  81	2   8  22 
  82	1  17 
  82	2  25  18 
  84	1  18 
  85	2  19  18 
  87	1  18 
  88	1  18 
  83	3   3   0  15 
  86	3   9  15  22 
  89	3   8   9  22 
  92	6  11   6 
  92	2  15  16 
  98	2  12  17 
 100	1  17 
 101	2  38  17 
 103	1  17 
 103	3   8   9  16 
 106	2   8   7 
 106	3   3   5   4 
  94	2  29  22 
 109	2   3   4 
  96	1  22 
 108	3  23  14   7 
 111	3   8  23   7 
 109	6  26  13 
 115	2  25  17 
 117	1  17 
 118	2  24  22 
 114	6   7   2 
 120	6  26  10 
 120	1  22 
 121	2  30  22 
 123	1  22 
 126	6  33  30 
 126	2   2  10 
 128	3   8   3  10 
 131	3   3   2  10 
 132	2  38  22 
 134	1  22 
 134	3   9  15  16 
 137	6  30  16 
 137	6   5   3 
 143	6  20   5 
 137	6  21   7 
 149	6  33  20 
 143	6  10   3 
 155	6  12  10 
 155	2  33  41 
 143	6  37  21 
 155	3  37  23  31 
 161	3   9   4  11 
 164	2   9  11 
 158	2  37  31 
 149	6  21  14 
 155	6  14   7 
 161	6  28  14 
 166	2   9  16 
 157	6  41  27 
 166	3  33  12  27 
 169	2  12  27 
 168	2   8   7 
 168	2  23  28 
 170	3  37  23  28 
 173	2  37  28 
 173	2  19  17 
 168	6   3   2 
 169	6  40  39 
 175	6  29  28 
 175	1  17 
 175	3  33  31  32 
 178	2  33  32 
 180	2  33  34 
 178	3   9   4  16 
 182	2  25  22 
 184	1  22 
 184	3  33  31  34 
 187	2  31  34 
 189	2   4  16 
 191	2  43  22 
 193	6  22  10 
 189	6  39  26 
 195	6  32  20 
 199	3   9   2   7 
 202	3   8   9   7 
 201	2  22  30 
 205	1  10 
 203	1  30 
 204	2  39  30 
 206	6  45  29 
 212	6  42  37 
 201	6  26  19 
 207	6  11   9 
 218	1  30 
 213	2  11  19 
 215	3  11  27  19 
 219	2  32  30 
 218	2  27  19 
 221	6  39  33 
 227	2  25  19 
 229	1  19 
 221	1  30 
 227	2  38  30 
 229	1  30 
 229	3  39  45  40 
 218	6  16   9 
 232	2  39  40 
 232	6  26  11 
 234	2  39  37 
 236	3  39  45  37 
 218	6  35  28 
 239	2  45  37 
 238	6  20  19 
 238	6  11  10 
 229	6  28  22 
 238	6  24  22 
 244	6  45  36 
 244	3  26  19  24 
 247	2  26  24 
 249	2  26  13 
 249	6  17  10 
 251	3  26  19  13 
 254	3  26  34  41 
 250	6  43  28 
 257	6  46  43 
 257	2  19  13 
 255	6  17  16 
 259	6  33  26 
 263	2  16  30 
 259	6  13   4 
 263	6  45  39 
 265	1  30 
 265	2  26  17 
 267	1  17 
 267	2  16   9 
 269	2  38  24 
 269	1   9 
 271	2  28  30 
 273	1  30 
 271	1  24 
 269	2  33  41 
 271	2  33  39 
 273	3  33  34  39 
 270	6   4   1 
 276	2  34  39 
 276	2  22   1 
 278	2  46  41 
 280	1  41 
 278	1   1 
 280	2  32  39 
 282	1  39 
 276	6  19   5 
 278	6  23  14 
 283	3  33  40  19 
 284	6  24  23 
 286	2  33  19 
 288	2   6  19 
 280	6  45  44 
 284	6  35  21 
 290	1  19 
 290	2  33  24 
 286	6  38  37 
 292	6  43  28 
 292	3  33  40  24 
 295	2  40  24 
 298	3  33  38  45 
 301	2  33  45 
 303	2  21  24 
 303	2  43  45 
 305	1  24 
 305	1  45 
